,2011/02,2011/02,2011/02,2011/02,2011/02,2011/02,2011/02,2011/02,2012/02,2012/02,2012/02,2012/02,2012/02,2012/02,2012/02,2012/02,2013/02,2013/02,2013/02,2013/02,2013/02,2013/02,2013/02,2013/02,2014/02,2014/02,2014/02,2014/02,2014/02,2014/02,2014/02,2014/02,2014/08,2014/08,2014/08,2014/08,2014/08,2014/08,2014/08,2014/08,2014/12,2014/12,2014/12,2014/12,2014/12,2014/12,2014/12,2014/12,2015/02,2015/02,2015/02,2015/02,2015/02,2015/02,2015/02,2015/02,2015/06,2015/06,2015/06,2015/06,2015/06,2015/06,2015/06,2015/06,2015/07,2015/07,2015/07,2015/07,2015/07,2015/07,2015/07,2015/07,2015/08,2015/08,2015/08,2015/08,2015/08,2015/08,2015/08,2015/08,2015/09,2015/09,2015/09,2015/09,2015/09,2015/09,2015/09,2015/09,2015/11,2015/11,2015/11,2015/11,2015/11,2015/11,2015/11,2015/11,2015/12,2015/12,2015/12,2015/12,2015/12,2015/12,2015/12,2015/12,2016/02,2016/02,2016/02,2016/02,2016/02,2016/02,2016/02,2016/02,2016/03,2016/03,2016/03,2016/03,2016/03,2016/03,2016/03,2016/03,2016/06,2016/06,2016/06,2016/06,2016/06,2016/06,2016/06,2016/06,2016/07,2016/07,2016/07,2016/07,2016/07,2016/07,2016/07,2016/07,2016/08,2016/08,2016/08,2016/08,2016/08,2016/08,2016/08,2016/08,2016/09,2016/09,2016/09,2016/09,2016/09,2016/09,2016/09,2016/09,2016/11,2016/11,2016/11,2016/11,2016/11,2016/11,2016/11,2016/11,2016/12,2016/12,2016/12,2016/12,2016/12,2016/12,2016/12,2016/12,2017/02,2017/02,2017/02,2017/02,2017/02,2017/02,2017/02,2017/02,2017/03,2017/03,2017/03,2017/03,2017/03,2017/03,2017/03,2017/03,2017/06,2017/06,2017/06,2017/06,2017/06,2017/06,2017/06,2017/06,2017/07,2017/07,2017/07,2017/07,2017/07,2017/07,2017/07,2017/07,2017/08,2017/08,2017/08,2017/08,2017/08,2017/08,2017/08,2017/08,2017/09,2017/09,2017/09,2017/09,2017/09,2017/09,2017/09,2017/09,2017/11,2017/11,2017/11,2017/11,2017/11,2017/11,2017/11,2017/11,2017/12,2017/12,2017/12,2017/12,2017/12,2017/12,2017/12,2017/12,2018/02,2018/02,2018/02,2018/02,2018/02,2018/02,2018/02,2018/02,2018/03,2018/03,2018/03,2018/03,2018/03,2018/03,2018/03,2018/03,2018/06,2018/06,2018/06,2018/06,2018/06,2018/06,2018/06,2018/06,2018/07,2018/07,2018/07,2018/07,2018/07,2018/07,2018/07,2018/07,2018/08,2018/08,2018/08,2018/08,2018/08,2018/08,2018/08,2018/08,2018/09,2018/09,2018/09,2018/09,2018/09,2018/09,2018/09,2018/09,2018/11,2018/11,2018/11,2018/11,2018/11,2018/11,2018/11,2018/11,2018/12,2018/12,2018/12,2018/12,2018/12,2018/12,2018/12,2018/12,2019/02,2019/02,2019/02,2019/02,2019/02,2019/02,2019/02,2019/02,2019/03,2019/03,2019/03,2019/03,2019/03,2019/03,2019/03,2019/03,2019/06,2019/06,2019/06,2019/06,2019/06,2019/06,2019/06,2019/06,2019/07,2019/07,2019/07,2019/07,2019/07,2019/07,2019/07,2019/07,2019/08,2019/08,2019/08,2019/08,2019/08,2019/08,2019/08,2019/08,2019/09,2019/09,2019/09,2019/09,2019/09,2019/09,2019/09,2019/09,회사명,업종,주요제품,상장일,결산월,대표자명,홈페이지,지역
A025440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,5.1,4.8,-9.5,317.1,1.2,109.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,4.0,8.4,2.9,138.1,2.1,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7,-8.5,2.7,-4.1,128.3,0.6,99.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,-6.2,-2.0,-0.7,155.2,-0.4,102.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.7,-15.9,-6.4,17.6,205.3,-1.2,97.7,,대성엘텍,영상 및 음향기기 제조업,카멀티미디어 및 TFT-LCD 부품제조..,1995-05-22,12월,박상규,http://www.dseltec.co.kr,서울특별시
A025530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,8.9,15.1,14.3,20.4,12.7,628.0,1698.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,4.4,8.3,-2.0,20.9,7.5,586.7,1759.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,11.0,5.6,-6.4,19.5,6.2,457.6,1925.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,2.1,0.8,-5.4,18.7,1.1,485.7,1942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.5,3.8,-0.1,18.5,4.1,536.3,2000.3,에스제이엠홀딩스,자동차 부품 및 내장품 판매업,지주회사및경영자문,1997-02-12,12월,"김용호, 김휘중(각자대표이사)",http://www.sjmholdings.co.kr,경기도
A025540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,13.0,15.4,9.4,25.8,12.5,284.0,10646.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,11.5,16.3,8.0,33.8,12.7,256.6,11698.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,7.7,12.0,4.2,29.6,8.9,267.7,12872.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,5.8,7.5,0.3,24.6,6.2,321.8,13167.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4.4,4.2,5.1,25.3,3.9,308.4,13437.3,한국단자공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)",1996-10-16,12월,"이창원,이원준",http://www.ket.com,인천광역시
A025550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,6.2,35.8,-8.6,83.3,2.0,139.1,593.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,3.0,2.9,7.9,103.0,4.4,125.9,587.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,4.7,4.2,8.7,116.4,4.1,114.9,599.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,7.7,3.6,15.6,162.0,3.8,91.3,635.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,4.0,4.1,-0.8,152.8,4.6,95.7,643.4,한국선재,1차 철강 제조업,철강선재류,1995-06-19,12월,이명호(각자대표) 이제훈(각자대표),http://www.ehansun.co.kr,부산광역시
A025560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,4.9,-41.8,6.0,45.3,-9.6,218.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.3,-15.7,-15.6,-8.8,15.6,-36.7,860.6,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.2,-20.4,-18.9,47.9,39.3,-27.4,305.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.4,-24.6,-29.1,0.1,44.2,-33.2,294.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.2,-18.4,-24.2,91.2,57.7,-14.5,208.4,,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역",1996-11-22,12월,김성곤,http://www.mirae.co.kr,충청남도
A025620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.9,-93.5,-74.9,12.1,151.0,-134.1,169.9,110.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,25.2,87.3,941.3,33.4,16.0,302.1,1504.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,25.7,31.3,55.5,20.3,17.2,433.8,929.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,-1.0,-20.4,1.8,69.7,5.4,332.1,923.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.9,-61.2,-23.6,-70.4,100.2,-65.9,108.0,522.8,제이준코스메틱,기타 화학제품 제조업,화장품 제조 판매,1995-07-08,12월,고재영,http://www.jayjun.kr,인천광역시
A025750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.1,2.0,2.7,117.5,3.9,91.5,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,5.4,4.0,-2.5,102.7,5.6,89.9,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,2.3,2.5,8.1,100.5,3.7,97.8,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,7.4,2.9,16.7,90.6,3.1,124.1,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.3,-0.1,-5.8,94.1,-0.2,100.0,90.3,한솔홈데코,제재 및 목재 가공업,"PB,MDF,바닥재,강화,재생목재,LPM,제재목 제조,도소매,무역/임업,벌목관련 사업",2003-11-04,12월,이천현,http://www.hansolhomedeco.co.kr,서울특별시
A025770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,20.3,52.8,19.6,74.0,11.9,163.0,516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,21.0,48.9,23.9,61.6,10.8,185.7,657.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,15.9,52.8,11.9,58.3,10.0,192.8,788.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,14.2,45.9,17.8,56.4,7.6,214.8,888.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,15.3,38.1,13.4,59.8,7.7,226.3,999.9,한국정보통신,전기 통신업,신용카드조회기,1998-01-20,12월,"권순배, 임명수",http://www.kicc.co.kr,서울특별시
A025820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2,-10.7,-3.6,-11.8,157.6,-4.3,75.3,479.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,4.6,5.9,-6.2,159.3,5.0,91.9,504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,10.6,5.3,16.1,144.4,6.2,100.8,560.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-2.5,-0.0,-0.9,148.9,-0.1,98.3,526.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,이구산업,1차 비철금속 제조업,"동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대",1995-08-18,12월,"손인국, 김영길 (각자 대표이사)",http://www.leeku.net,경기도
A025860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.4,5.6,-6.1,33.9,2.1,251.3,691.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,3.7,3.2,-6.7,33.3,1.2,245.9,715.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,6.6,6.9,2.4,32.2,2.5,264.8,763.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,2.0,2.8,10.7,29.0,1.4,314.7,770.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,남해화학,"비료, 농약 및 살균, 살충제 제조업","비료(요소,복합비료),공업제품원료 제조,도매",1995-11-10,12월,이광록,http://www.nhchem.co.kr,서울특별시
A025870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.5,-17.2,-6.5,-23.4,147.6,-2.9,216.0,716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,2.2,3.7,37.2,199.8,1.6,78.1,714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.5,1.6,1.9,215.0,1.4,92.3,697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7,-11.8,3.7,-11.6,229.1,1.2,104.9,623.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,6.0,5.6,34.7,240.8,2.4,86.5,656.1,신라에스지,음·식료품 및 담배 도매업,수산물도매,1995-07-07,12월,"박병언, 권기서",http://www.sisfood.co.kr,서울특별시
A025880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9,-4.6,-0.8,-10.2,125.9,-0.5,107.4,621.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.6,1.4,-3.2,104.0,2.4,134.5,553.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,12.2,10.5,-1.4,80.0,3.6,136.8,619.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.7,0.5,-20.0,77.2,0.6,154.1,627.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,0.5,0.6,82.5,0.5,164.9,627.8,케이씨피드,동물용 사료 및 조제식품 제조업,사료,1995-07-07,12월,"정한식, 김희철(각자 대표이사)",http://www.kcfeed.co.kr,경상북도
A025890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,2.1,7.8,-10.8,6.5,5.1,953.2,1085.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.4,-5.6,-1.0,-21.3,3.4,-0.8,1830.3,1025.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.3,-7.9,-7.4,12.9,50.7,-7.0,123.3,912.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.9,-19.9,-19.5,30.8,33.6,-22.7,102.2,715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,한국주강,특수 목적용 기계 제조업,"주강,주물 제조,도매",1997-07-18,12월,하만규,http://www.hascokorea.co.kr,경상남도
A025900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,6.3,10.3,19.4,100.5,11.7,65.4,5774.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.7,10.3,2.4,92.4,12.0,73.6,6241.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,7.3,5.8,1.7,85.3,12.9,82.1,6528.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,7.0,8.5,8.3,81.3,11.1,74.5,6952.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.4,5.1,-7.7,116.8,8.8,93.5,5023.0,동화기업,나무제품 제조업,"PB, MDF, 표면재,온돌마루, 창호, 도어 등",1995-08-07,12월,김홍진,http://www.dongwha.co.kr,인천광역시
A025950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,5.1,37.7,38.4,25.2,2.6,402.3,1621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,7.8,40.8,-6.8,26.7,6.7,388.0,1740.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,13.0,46.1,-19.2,15.3,18.0,650.3,1974.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.1,5.0,-48.5,13.2,4.7,978.9,1978.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,동신건설,토목 건설업,토목,1995-08-07,12월,"김근한,김동한",,경상북도
A025980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,22.6,27.9,165.3,95.6,40.0,147.2,3322.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,9.2,9.7,7.8,115.9,26.5,152.5,3810.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.8,5.3,11.5,120.9,8.3,58.8,4039.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7,-6.2,2.3,7.8,129.9,7.8,42.5,3924.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.3,1.0,-7.5,110.5,5.9,200.6,4502.0,아난티,스포츠 서비스업,양가죽원단,1996-01-06,12월,이만규,http://www.theananti.com,충청북도
A026040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,4.1,3.8,-2.1,57.4,2.7,246.1,910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,4.2,6.6,9.6,57.3,4.6,210.7,914.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1,-4.8,-0.1,-17.8,52.5,-0.0,194.6,846.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.3,-0.4,-9.0,61.3,-0.7,166.8,839.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.9,-17.0,-15.0,-22.7,51.8,-16.2,167.7,741.6,제이에스티나,귀금속 및 장신용품 제조업,"주얼리,가죽제품,손목시계",1999-12-21,12월,"대표이사 김기석, 김기문 각자대표",http://www.romanson.co.kr,서울특별시
A026150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,-3.0,2.2,-18.7,75.0,4.5,160.8,1333.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.7,-10.2,1.0,10.7,84.3,0.5,189.0,1180.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.7,0.6,7.2,80.4,0.6,226.9,1204.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.9,6.4,25.8,73.5,0.6,225.2,1037.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.1,1.5,81.6,0.6,222.4,1056.5,특수건설,토목 건설업,보링,1997-08-06,12월,"김중헌, 김도헌 (각자 대표이사)",http://www.tuksu.co.kr,서울특별시
A026890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,11.5,19.9,-8.1,35.4,9.0,255.3,562.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,9.2,23.0,0.2,38.1,11.5,268.8,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,5.2,15.9,15.8,37.0,7.9,255.5,604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,8.0,17.6,1.9,31.2,8.4,276.3,646.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,7.5,16.4,-1.2,32.5,9.0,267.7,681.4,디피씨,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전자레인지용 고압변성기,리엑터,디지탈위성방송수신기 제조",1997-11-25,12월,도용환,http://www.dpc.co.kr,경기도
A026910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,-0.4,-0.4,-9.9,48.5,-0.6,242.9,794.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.1,0.2,-9.2,42.4,0.3,247.0,789.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.9,1.9,11.1,34.0,1.8,207.2,804.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.9,0.8,2.7,24.4,0.7,344.2,809.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,광진실업,1차 철강 제조업,마봉,1996-01-03,12월,"허유석, 허정도",http://www.kjsteel.co.kr,부산광역시
A026940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,5.2,-10.1,12.0,1.8,727.9,973.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.9,4.4,-15.4,10.4,1.8,811.7,1001.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,2.1,2.1,4.2,15.3,0.9,573.1,1025.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.9,1.3,-2.6,10.2,0.7,818.0,1023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,부국철강,1차 철강 제조업,철강,2008-10-14,12월,남상규/손일호,http://www.bks.co.kr,광주광역시
A026960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,11.2,66.2,1.3,10.2,9.6,1220.3,2148.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,10.4,69.2,0.9,10.8,8.9,1108.9,2260.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,10.2,72.1,8.8,11.5,8.5,1067.1,2367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,9.4,62.6,0.8,11.0,7.7,1218.4,2467.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,10.0,71.9,-8.8,11.1,7.4,1302.3,2526.4,동서,음·식료품 및 담배 도매업,"식품 유통, 다류 및 연포장재 제조 등",2016-07-15,12월,김종원,http://www.dongsuh.com,서울특별시
